Province_State,Admin2,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30
Michigan,Alcona,0,0,0,0,0,0,0,0
Michigan,Alger,0,0,0,0,0,0,0,0
Michigan,Allegan,0,0,0,0,0,0,0,0
Michigan,Alpena,0,0,0,0,0,0,0,0
Michigan,Antrim,0,0,0,0,0,0,0,0
Michigan,Arenac,0,0,0,0,0,0,0,0
Michigan,Baraga,0,0,0,0,0,0,0,0
Michigan,Barry,0,0,0,0,0,0,0,0
Michigan,Bay,0,0,0,0,0,0,0,0
Michigan,Benzie,0,0,0,0,0,0,0,0
Michigan,Berrien,0,0,0,0,0,0,0,0
Michigan,Branch,0,0,0,0,0,0,0,0
Michigan,Calhoun,0,0,0,0,0,0,0,0
Michigan,Cass,0,0,0,0,0,0,0,0
Michigan,Charlevoix,0,0,0,0,0,0,0,0
Michigan,Cheboygan,0,0,0,0,0,0,0,0
Michigan,Chippewa,0,0,0,0,0,0,0,0
Michigan,Clare,0,0,0,0,0,0,0,0
Michigan,Clinton,0,0,0,0,0,0,0,0
Michigan,Crawford,0,0,0,0,0,0,0,0
Michigan,Delta,0,0,0,0,0,0,0,0
Michigan,Dickinson,0,0,0,0,0,0,0,0
Michigan,Eaton,0,0,0,0,0,0,0,0
Michigan,Emmet,0,0,0,0,0,0,0,0
Michigan,Genesee,0,0,0,2,4,5,5,7
Michigan,Gladwin,0,0,0,0,0,0,0,0
Michigan,Gogebic,0,0,0,0,1,1,1,1
Michigan,Grand Traverse,0,0,0,0,0,0,0,0
Michigan,Gratiot,0,0,0,0,0,0,0,0
Michigan,Hillsdale,0,0,0,0,0,0,1,1
Michigan,Houghton,0,0,0,0,0,0,0,0
Michigan,Huron,0,0,0,0,0,0,0,0
Michigan,Ingham,0,0,0,0,1,0,0,0
Michigan,Ionia,0,0,0,0,0,0,0,0
Michigan,Iosco,0,0,0,0,0,0,0,0
Michigan,Iron,0,0,0,0,0,0,0,0
Michigan,Isabella,0,0,0,0,0,0,1,1
Michigan,Jackson,0,0,0,0,0,0,1,1
Michigan,Kalamazoo,0,0,0,0,0,0,0,1
Michigan,Kalkaska,0,0,0,0,0,0,0,0
Michigan,Kent,1,1,1,1,1,1,1,1
Michigan,Keweenaw,0,0,0,0,0,0,0,0
Michigan,Lake,0,0,0,0,0,0,0,0
Michigan,Lapeer,0,0,0,0,0,0,0,0
Michigan,Leelanau,0,0,0,0,0,0,0,0
Michigan,Lenawee,0,0,0,0,0,0,0,0
Michigan,Livingston,0,0,1,1,1,2,2,2
Michigan,Luce,0,0,0,0,0,0,0,0
Michigan,Mackinac,0,0,0,0,0,0,0,0
Michigan,Macomb,2,3,7,11,14,17,20,27
Michigan,Manistee,0,0,0,0,0,0,0,0
Michigan,Marquette,0,0,0,0,0,0,0,0
Michigan,Mason,0,0,0,0,0,0,0,0
Michigan,Mecosta,0,0,0,1,1,1,1,1
Michigan,Menominee,0,0,0,0,0,0,0,0
Michigan,Midland,0,0,0,0,0,0,0,0
Michigan,Missaukee,0,0,0,0,0,1,1,1
Michigan,Monroe,0,0,0,0,0,0,0,0
Michigan,Montcalm,0,0,0,0,0,0,0,0
Michigan,Montmorency,0,0,0,0,0,0,0,0
Michigan,Muskegon,0,0,0,0,2,2,2,2
Michigan,Newaygo,0,0,0,0,0,0,0,0
Michigan,Oakland,4,4,10,15,26,31,34,48
Michigan,Oceana,0,0,0,0,0,0,0,0
Michigan,Ogemaw,0,0,0,0,0,0,0,0
Michigan,Ontonagon,0,0,0,0,0,0,0,0
Michigan,Osceola,0,0,0,0,0,0,0,0
Michigan,Oscoda,0,0,0,0,0,0,0,0
Michigan,Otsego,0,0,0,0,0,0,0,0
Michigan,Ottawa,0,0,0,0,0,0,0,0
Michigan,Presque Isle,0,0,0,0,0,0,0,0
Michigan,Roscommon,0,0,0,0,0,0,0,0
Michigan,Saginaw,0,0,0,0,0,0,0,0
Michigan,St. Clair,0,0,0,0,0,0,0,0
Michigan,St. Joseph,0,0,0,0,0,0,0,0
Michigan,Sanilac,0,0,0,0,0,0,0,0
Michigan,Schoolcraft,0,0,0,0,0,0,0,0
Michigan,Shiawassee,0,0,0,0,0,0,0,0
Michigan,Tuscola,0,0,0,1,1,1,1,1
Michigan,Van Buren,0,0,0,0,0,0,0,0
Michigan,Washtenaw,0,3,3,3,3,3,5,6
Michigan,Wayne,8,13,21,26,37,46,56,83
Michigan,Wexford,0,0,0,0,0,0,0,0
Michigan,Out of MI,0,0,0,0,0,0,0,0
Michigan,Unassigned,0,0,0,0,0,0,0,0
